ArtistId,Name,Album,Artist,ReleasedDate,AddedAt,DurationMS,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo
3koiLjNrgRTNbOwViDipeA,Sexual Healing,Midnight Love,Marvin Gaye,1982-10-01,2020-10-27T22:38:19Z,238600,72,0.119,0.805,0.602,0.000122,0.0581,-9.7,0.0579,94.382
3dkbV4qihUeMsqN4vBGg93,Let's Stay Together,Let's Stay Together,Al Green,1972,2020-10-27T22:38:19Z,199396,76,0.582,0.756,0.401,0.011,0.0541,-10.702,0.0526,101.954
4721IQU68mPGmP62CXoz5x,Elouisa,Kitsuné: Elouisa - EP,The Swiss,2013-06-17,2020-10-27T22:38:19Z,316654,0,0.0229,0.806,0.823,1.31e-06,0.109,-3.998,0.103,119.956
3LfO03nEZMdWNHG2tLpMa0,Heaven Must Be Missing An Angel - Pt. 1,It Only Takes a Minute: A Lifetime with Tavares,Tavares,1996-01-01,2020-10-27T22:38:19Z,389760,57,0.0266,0.605,0.881,3.28e-06,0.81,-4.891,0.0462,117.178
6Tz0QRoe083BcOo2YbG9lV,"Irgendwie, Irgendwo, Irgendwann - Special 12"" Dance Mix",Feuer und Flamme,Nena,1985-06-24,2020-10-27T22:38:19Z,437160,52,0.00326,0.352,0.604,0.00213,0.208,-12.634,0.04,202.932
5uh8Bhewltd8j0TLZjNImc,A Tune for Jack,Lemon Jelly.ky,Lemon Jelly,2000-10-23,2020-10-27T22:38:19Z,405866,0,0.0535,0.572,0.745,0.043,0.317,-8.208,0.0521,186.006
6mYovveNfg4PF4HnT8Lner,Guess,Changes,Wet Baes,2017-06-09,2020-10-27T22:38:19Z,248000,36,0.179,0.81,0.507,0.000109,0.0852,-9.066,0.0427,103.999
5TlgMX2qZVaWy2JI12tK2q,Crisantemo,Huestes,Weste,2017-05-12,2020-10-27T22:38:19Z,228714,40,0.689,0.736,0.526,0.394,0.11,-7.706,0.0334,99.975
71uGKB11tJQ1uuLLppcHDj,SAY GOODBYE,Awakening,Hiroshi Sato,1982,2020-10-27T22:38:19Z,206320,47,0.484,0.772,0.67,0.000249,0.0545,-8.514,0.0563,111.019
29XOeO6KIWxGthejQqn793,The Climb,Flamagra,Flying Lotus,2019-05-24,2020-10-27T22:38:19Z,195781,46,0.132,0.654,0.667,0.754,0.434,-7.888,0.0459,88.53
1pmvcZaqyRJw8o6at71MJP,Dark Horizon,Infinite Summer,NZCA LINES,2016-01-22,2020-10-27T22:38:19Z,216894,0,0.0638,0.756,0.693,0.139,0.127,-5.934,0.0595,143.979
3dv4Q4q3LWOnbLJnC6GgTY,Keep Yourself Alive,A Day in a Yellow Beat,Yellow Days,2020-09-18,2020-10-28T19:08:56Z,271388,31,0.201,0.719,0.778,0.00498,0.0869,-5.333,0.062,105.996
45yEuthJ9yq1rNXAOpBnqM,Feel Good,Feel Good,Polo & Pan,2020-06-19,2020-10-28T22:40:13Z,238465,53,0.235,0.643,0.748,0.191,0.815,-6.535,0.0386,96.004
54QMjE4toDfiCryzYWCpXX,The Light,Metronomy Forever,Metronomy,2019-09-13,2020-10-28T23:51:21Z,272973,56,0.0581,0.846,0.363,0.0988,0.105,-11.565,0.115,96.005
4iMO20EPodreIaEl8qW66y,Window,Window,Still Woozy,2020-04-17,2020-10-30T03:24:29Z,139293,61,0.436,0.714,0.483,2.3e-05,0.28,-9.378,0.195,91.025
4iMO20EPodreIaEl8qW66y,Wolfcat,Wolfcat,Still Woozy,2017-08-31,2020-10-30T03:26:55Z,174221,61,0.749,0.662,0.48,0.000314,0.118,-12.58,0.0542,134.944
4A9qKdDRFAD16NLNxoAyvO,Summer Breeze,Summer Breeze,PIPER,1983-05-01,2020-10-30T15:29:48Z,203386,44,0.139,0.744,0.681,0.0,0.354,-9.817,0.0845,125.89
1xFMeZFEf4ZUfuKwrfs5lB,Naked,Naked,Bickle,2020-03-10,2020-10-31T03:53:32Z,210004,55,0.000104,0.815,0.497,0.0219,0.071,-9.65,0.0547,126.046
6O4EGCCb6DoIiR6B1QCQgp,Ordinary Pleasure,Outer Peace,Toro y Moi,2019-01-18,2020-11-10T03:37:50Z,183746,0,0.118,0.878,0.779,0.0192,0.104,-7.283,0.135,115.009
7u1V0Ucu5ggW1VaXwh8KeT,Ayonha,Tape 19.11 / Ayonha,Hamid Al Shaeri,2017-10-25,2020-11-19T21:01:50Z,221500,26,0.54,0.718,0.73,0.0137,0.147,-7.405,0.0292,122.904
74CcYmmNeHKe5PrZaISk8e,Lovestained,Sensitive Soul,Hope Tala,2019-08-14,2020-11-19T21:11:25Z,175280,15,0.125,0.781,0.684,0.00277,0.122,-8.083,0.0676,88.966
42PLkpL4mM4Szp7fiyj15X,Dreams Via Memories,The Cart,Ceramic Animal,2016-08-31,2020-11-19T21:13:35Z,291739,49,0.582,0.5,0.758,0.00376,0.105,-6.891,0.0363,99.96
6jRUKVZllu1wtgXHbqvUmT,Chiste,Chiste,El Kuelgue,2019-10-24,2020-12-01T04:23:16Z,168789,46,0.156,0.668,0.741,0.0,0.0399,-2.786,0.0811,99.947
6jRUKVZllu1wtgXHbqvUmT,Soda,Soda,El Kuelgue,2020-11-27,2020-12-01T04:27:50Z,181712,28,0.0172,0.638,0.899,0.0,0.101,-4.232,0.0461,118.01
2gVib207kw8Jc73xCejsik,Randy,Randy,Ocean Heights,2020-10-21,2020-12-03T13:53:19Z,186000,11,0.613,0.328,0.488,0.000314,0.157,-10.743,0.341,219.401
2aM5jpQ0WTcQDeHsil8Ihz,The Weekend - Radio Edit,Analog Is On,Michael Gray,2007-06-01,2020-12-06T06:12:27Z,192173,67,0.000321,0.686,0.832,0.127,0.583,-5.673,0.0725,127.023
2aM5jpQ0WTcQDeHsil8Ihz,The Weekend - Original 12 Inch Mix,The Weekend,Michael Gray,2004-10-04,2020-12-06T06:12:59Z,472760,46,0.000114,0.738,0.757,0.367,0.0533,-7.209,0.0533,127.024
6xt9sJmmyYwWkJv8A6ssiU,Cosmic Sans,Motivational Music for the Syncopated Soul,Cory Wong,2019-08-02,2021-01-27T17:20:14Z,217146,52,0.361,0.753,0.854,0.8,0.111,-8.338,0.0472,114.033
21SOnTj5ECwVXeBUTRcP3s,Happy Days,Something to Say,Cory Henry,2020-10-30,2021-02-02T12:55:14Z,232040,45,0.00793,0.71,0.595,0.00888,0.114,-7.267,0.0346,97.981
3u9rbdcmA6CxjxOAkjaeFr,Carry Me Home,Carry Me Home,Kokoroko,2020-03-03,2021-02-02T13:08:42Z,327560,0,0.172,0.409,0.747,0.609,0.407,-10.843,0.0638,129.984
0slVGXBggrLglTLNKbeEyW,Mantra (Feat. Emicida),Casas,Rubel,2018-03-02,2021-02-02T13:20:44Z,294049,52,0.632,0.664,0.59,0.274,0.101,-9.621,0.0524,95.981
0NAzHtE2ceqgTPJZfrhzG9,Puedo Con Esto,Puedo Con Esto,Plastilina,2020-05-22,2021-02-02T13:29:43Z,226379,20,0.776,0.476,0.411,0.000347,0.0999,-11.167,0.426,173.604
0MoaBi6dSquXp6rrlqlF8R,NTE,Regresa,Buscabulla,2020-05-08,2021-02-03T13:12:57Z,171807,37,0.481,0.74,0.686,0.358,0.209,-7.886,0.25,93.96
5l9AxFSVpgIlnoUuEOMWi1,Fine Living,Fine Living,Rapallo,2020-08-25,2021-02-03T14:49:08Z,163061,36,0.683,0.787,0.608,0.000248,0.0902,-7.443,0.0322,118.019
5bWApG9Vdshhd1J50UnNf6,Somebody New,Blossom Dearie Sings (45th Anniversary Edition),BLOSSOM DEARIE,2017-06-09,2021-02-03T14:49:20Z,176718,44,0.858,0.676,0.438,0.0534,0.112,-14.717,0.0344,110.48
0LlWS1VC17Bpd2RUd6enaQ,Ondule,Super 2,Mathieu Boogaerts,1996-01-01,2021-02-17T13:16:28Z,237640,39,0.577,0.83,0.355,0.015,0.106,-14.112,0.0613,88.074
4iMO20EPodreIaEl8qW66y,Rocky,Rocky,Still Woozy,2021-02-19,2021-02-24T15:36:00Z,166000,54,0.556,0.734,0.518,0.00282,0.111,-9.514,0.0813,101.083
5gspAQIAH8nJUrMYgXjCJ2,Pretty Pimpin,b'lieve i'm goin down...,Kurt Vile,2015-09-25,2021-03-04T02:23:19Z,298760,61,0.0945,0.566,0.663,0.294,0.0915,-9.068,0.0278,91.108
3jK9MiCrA42lLAdMGUZpwa,JEWELZ,JEWELZ,Anderson .Paak,2020-10-06,2021-03-09T23:20:04Z,174213,59,0.371,0.884,0.653,0.00135,0.812,-7.653,0.0586,108.548
4XMc1qHObZ7aXQrH5MmbjK,Out Of Love,Eddie,Busty and the Bass,2020-08-14,2021-03-09T23:26:26Z,290893,0,0.0185,0.757,0.718,1.1e-05,0.376,-6.009,0.184,107.068
2mVVjNmdjXZZDvhgQWiakk,Time (You and I),Mordechai,Khruangbin,2020-06-26,2021-03-10T13:07:19Z,342189,0,0.00932,0.751,0.49,0.145,0.0725,-13.679,0.0453,105.407
5P0unmRK5EI6psA51571i7,Too Hot in L.A.,Strange Satisfaction,Woody and Jeremy,2020-03-13,2021-03-10T13:11:57Z,256440,41,0.0174,0.764,0.711,8.16e-06,0.154,-6.685,0.0333,106.556
4gHcu2JoaXJ0mV4aNPCd7N,Rolled Up,Rolled Up,Benny Sings,2020-10-14,2021-03-10T13:14:43Z,181853,0,0.726,0.794,0.489,0.168,0.121,-10.791,0.217,174.402
2hPgGN4uhvXAxiXQBIXOmE,4th Dimension,KIDS SEE GHOSTS,KIDS SEE GHOSTS,2018-06-08,2021-03-14T06:08:49Z,153351,69,0.278,0.765,0.542,1.87e-05,0.609,-6.755,0.39,171.945
17wDxPR2GcU3r1dpCoCiUi,"Chorou, Chorou",Quem É Quem,João Donato,1973-01-08,2021-03-16T20:06:00Z,160600,36,0.442,0.698,0.529,0.49,0.0907,-12.465,0.0634,131.552
3zmfs9cQwzJl575W1ZYXeT,Morse Code (feat. Odile & Geoffroy),Headroom,Men I Trust,2015-06-30,2021-03-20T16:34:26Z,204827,49,0.111,0.746,0.496,0.826,0.0785,-13.131,0.0477,116.003
3Sz7ZnJQBIHsXLUSo0OQtM,Baby Bye Bye,Here Comes The Cowboy,Mac DeMarco,2019-05-10,2021-03-23T19:16:13Z,448653,46,0.526,0.555,0.492,0.0354,0.143,-12.338,0.206,144.506
3Sz7ZnJQBIHsXLUSo0OQtM,Finally Alone,Here Comes The Cowboy,Mac DeMarco,2019-05-10,2021-03-23T20:40:37Z,144756,59,0.513,0.826,0.485,0.00224,0.109,-10.92,0.0345,96.497
4cUkGQyhLFqKHBtL58HYVp,Weedman,Weedman,Channel Tres,2020-03-27,2021-03-25T16:36:32Z,169256,47,0.131,0.863,0.501,0.000316,0.0531,-5.018,0.133,94.987
6AVLthptCPhfrxlHadOBJD,Golden,Beautifully Human: Words and Sounds Vol. 2,Jill Scott,2004-08-31,2021-03-26T13:34:31Z,231560,57,0.257,0.774,0.571,0.0,0.0719,-6.162,0.114,99.994
6J7biCazzYhU3gM9j1wfid,Seven Days in Sunny June,Dynamite,Jamiroquai,2005-06-15,2021-03-26T21:09:22Z,237866,62,0.2,0.707,0.797,0.0,0.302,-7.143,0.0435,105.395
7pXu47GoqSYRajmBCjxdD6,3 on E,"The Joy of Music, The Job of Real Estate",Vulfpeck,2020-10-23,2021-03-31T21:25:36Z,177791,57,0.0428,0.782,0.825,0.378,0.1,-8.605,0.0436,98.273
7pXu47GoqSYRajmBCjxdD6,LAX,"The Joy of Music, The Job of Real Estate",Vulfpeck,2020-10-23,2021-03-31T21:26:18Z,225665,53,0.00521,0.8,0.599,0.00547,0.0587,-7.357,0.0344,128.381
7pXu47GoqSYRajmBCjxdD6,Half of the Way,Hill Climber,Vulfpeck,2018-12-07,2021-03-31T21:28:21Z,196905,48,0.0406,0.688,0.731,0.0,0.085,-6.387,0.0766,107.195
7pXu47GoqSYRajmBCjxdD6,Conscious Club,The Beautiful Game,Vulfpeck,2016-10-17,2021-03-31T21:30:31Z,200177,45,0.202,0.66,0.804,0.0139,0.108,-7.618,0.117,125.842
7pXu47GoqSYRajmBCjxdD6,"1 for 1, DiMaggio",The Beautiful Game,Vulfpeck,2016-10-17,2021-03-31T21:30:56Z,189383,43,0.252,0.682,0.891,2.58e-05,0.408,-6.882,0.101,120.72
7pXu47GoqSYRajmBCjxdD6,El Chepe,The Beautiful Game,Vulfpeck,2016-10-17,2021-03-31T21:30:58Z,288146,39,0.538,0.733,0.569,0.881,0.278,-12.979,0.0957,81.56
6nS5roXSAGhTGr34W6n7Et,Where Angels Fear To Tread,Moonlight,Disclosure,2018-08-20,2021-04-19T15:20:51Z,225906,56,0.23,0.679,0.735,0.602,0.148,-6.218,0.136,107.998
7wbkl3zgDZEoZer357mVIw,"Dance, Baby!",Roy Pablo,boy pablo,2017-05-19,2021-04-27T01:23:50Z,198000,67,0.037,0.602,0.601,0.0046,0.312,-8.521,0.0411,122.017
7wbkl3zgDZEoZer357mVIw,Losing You,Soy Pablo,boy pablo,2018-10-05,2021-04-27T01:24:28Z,186681,57,0.0112,0.597,0.771,4.8e-06,0.0987,-10.717,0.0393,104.009
7wbkl3zgDZEoZer357mVIw,Everytime,Roy Pablo,boy pablo,2017-05-19,2021-04-27T01:24:30Z,172941,66,0.0249,0.431,0.663,0.0397,0.117,-10.066,0.0351,203.908
7wbkl3zgDZEoZer357mVIw,Feeling Lonely,Soy Pablo,boy pablo,2018-10-05,2021-04-27T01:24:32Z,197946,63,0.0141,0.633,0.537,3.72e-05,0.103,-10.45,0.0544,117.907
7wbkl3zgDZEoZer357mVIw,imreallytiredthisdaysucks,Roy Pablo,boy pablo,2017-05-19,2021-04-27T01:25:37Z,111351,49,0.00829,0.844,0.559,0.00244,0.211,-10.095,0.0559,110.927
3dv4Q4q3LWOnbLJnC6GgTY,A Little While,Harmless Melodies,Yellow Days,2016-11-18,2021-04-27T01:25:51Z,318147,59,0.182,0.577,0.604,0.00211,0.205,-7.84,0.0332,99.997
3dv4Q4q3LWOnbLJnC6GgTY,The Way Things Change,The Way Things Change,Yellow Days,2018-04-05,2021-04-27T01:26:22Z,248382,50,0.25,0.739,0.453,0.0148,0.289,-8.363,0.0449,139.919
3dv4Q4q3LWOnbLJnC6GgTY,How Can I Love You?,How Can I Love You?,Yellow Days,2018-09-27,2021-04-27T01:26:38Z,264000,47,0.614,0.414,0.526,0.000277,0.214,-8.69,0.151,74.443
3dv4Q4q3LWOnbLJnC6GgTY,Let You Know,A Day in a Yellow Beat,Yellow Days,2020-09-18,2021-04-27T01:26:48Z,228001,28,0.261,0.697,0.714,0.00917,0.488,-5.866,0.129,92.53
3dv4Q4q3LWOnbLJnC6GgTY,Be Free,A Day in a Yellow Beat,Yellow Days,2020-09-18,2021-04-27T01:27:07Z,244182,29,0.359,0.578,0.776,0.00285,0.129,-5.931,0.0936,81.0
3dv4Q4q3LWOnbLJnC6GgTY,What's It All For?,What's It All For?,Yellow Days,2018-11-07,2021-04-27T01:27:29Z,251422,47,0.649,0.821,0.666,0.0288,0.114,-7.747,0.0469,99.998
3dv4Q4q3LWOnbLJnC6GgTY,You,You,Yellow Days,2020-07-09,2021-04-27T01:28:12Z,246068,31,0.0275,0.758,0.729,0.0791,0.091,-7.381,0.093,111.008
3dv4Q4q3LWOnbLJnC6GgTY,Love Is Everywhere,A Day in a Yellow Beat,Yellow Days,2020-09-18,2021-04-27T01:29:03Z,204027,27,0.0147,0.603,0.806,0.00155,0.143,-7.037,0.0732,139.979
3dv4Q4q3LWOnbLJnC6GgTY,I Don't Mind,A Day in a Yellow Beat,Yellow Days,2020-09-18,2021-04-27T01:29:39Z,299792,20,0.0212,0.707,0.691,0.00106,0.136,-8.119,0.0507,99.991
4iMO20EPodreIaEl8qW66y,Goodie Bag,Goodie Bag,Still Woozy,2017-11-05,2021-04-27T01:30:13Z,146390,77,0.821,0.739,0.522,0.00124,0.233,-12.304,0.151,138.263
4iMO20EPodreIaEl8qW66y,Habit,Habit,Still Woozy,2019-12-12,2021-04-27T01:30:19Z,153871,67,0.154,0.767,0.392,0.000398,0.108,-11.996,0.0945,125.017
4iMO20EPodreIaEl8qW66y,Cooks,Cooks,Still Woozy,2017-07-16,2021-04-27T01:30:44Z,174105,70,0.434,0.45,0.583,0.0126,0.244,-10.49,0.0811,77.066
4iMO20EPodreIaEl8qW66y,Lava,Lately EP,Still Woozy,2019-05-03,2021-04-27T01:31:00Z,157303,63,0.304,0.62,0.616,0.00954,0.264,-10.071,0.143,169.139
4iMO20EPodreIaEl8qW66y,Ipanema,Lately EP,Still Woozy,2019-05-03,2021-04-27T01:31:04Z,127044,53,0.226,0.755,0.477,0.077,0.268,-11.461,0.218,147.451
1uiEZYehlNivdK3iQyAbye,Movie,Geography,Tom Misch,2018-04-06,2021-04-27T02:26:19Z,357357,42,0.391,0.785,0.379,0.0161,0.267,-11.446,0.0732,122.043
1uiEZYehlNivdK3iQyAbye,Lost in Paris,Geography,Tom Misch,2018-04-06,2021-04-27T02:27:04Z,194023,37,0.364,0.788,0.711,2.07e-05,0.0838,-7.811,0.0597,104.149
3sFhA6G1N0gG1pszb6kk1m,Arrow Through Me - Remastered 1993,Back To The Egg,Wings,1979-06-06,2021-05-04T14:18:07Z,216693,54,0.218,0.874,0.364,0.0263,0.101,-12.326,0.0983,86.004
4cSyPcpldERtF4eL3NB9dn,In the sun again,the CITY,Sunny Day Service,2018-03-14,2021-05-10T13:37:08Z,169991,44,0.593,0.844,0.701,0.179,0.0724,-10.232,0.0453,106.99
6PuOeFpvcL6TYcRmEJKbdw,Rabia,Vuelo Nocturno,Umoja,2013-08-22,2021-05-11T01:34:00Z,224000,40,0.00498,0.807,0.538,0.786,0.0793,-9.415,0.0938,89.995
3Sz7ZnJQBIHsXLUSo0OQtM,The Stars Keep On Calling My Name,2,Mac DeMarco,2012-10-16,2021-05-11T01:58:18Z,142769,0,0.0275,0.687,0.721,0.0104,0.36,-5.757,0.0349,136.635
3Sz7ZnJQBIHsXLUSo0OQtM,My Kind of Woman,2,Mac DeMarco,2012-10-16,2021-05-11T02:02:37Z,190845,0,0.00294,0.501,0.765,0.49,0.184,-7.063,0.0281,91.769
3nFkdlSjzX9mRTtwJOzDYB,No Church In The Wild,Watch The Throne (Deluxe),JAY-Z,2011-08-08,2021-05-16T02:38:48Z,272506,76,0.246,0.654,0.75,0.0178,0.167,-7.509,0.105,92.78
41AbNVba2ccpmcc9QtOJE7,Rocky Trail,Rocky Trail,Kings of Convenience,2021-04-30,2021-05-17T17:34:02Z,210377,52,0.788,0.549,0.418,0.123,0.112,-13.172,0.0423,171.98
6mQfAAqZGBzIfrmlZCeaYT,I'm Every Woman,Chaka,Chaka Khan,1978-10-13,2021-05-23T04:48:24Z,249600,67,0.0418,0.603,0.886,0.000171,0.295,-7.301,0.0465,114.045
5TYxZTjIPqKM8K8NuP9woO,Me Maten - Live at NPR's Tiny Desk,El Madrileño (Live at NPR's Tiny Desk),C. Tangana,2021-04-20,2021-05-23T04:49:42Z,242496,62,0.526,0.614,0.583,0.0,0.718,-10.012,0.523,79.04
0du5cEVh5yTK9QJze8zA0C,Leave The Door Open,Leave The Door Open,Bruno Mars,2021-03-05,2021-05-23T04:51:02Z,242096,12,0.182,0.586,0.616,0.0,0.0927,-7.964,0.0324,148.088
0Ty63ceoRnnJKVEYP0VQpk,Englishman In New York,...Nothing Like The Sun,Sting,1987-01-01,2021-05-25T02:16:41Z,267266,73,0.396,0.674,0.347,1.05e-05,0.0916,-17.707,0.0364,102.013
5TYxZTjIPqKM8K8NuP9woO,Comerte Entera,El Madrileño,C. Tangana,2021-02-26,2021-05-25T02:32:43Z,174480,63,0.516,0.824,0.399,1.91e-06,0.243,-7.299,0.106,124.085
5TYxZTjIPqKM8K8NuP9woO,Ingobernable,El Madrileño,C. Tangana,2021-02-26,2021-05-25T02:34:26Z,187053,71,0.195,0.705,0.757,0.000228,0.0524,-5.608,0.0656,104.973
5TYxZTjIPqKM8K8NuP9woO,Te Olvidaste,El Madrileño,C. Tangana,2021-02-26,2021-05-25T02:35:45Z,187520,62,0.625,0.795,0.361,0.00477,0.114,-10.701,0.227,88.036
5TYxZTjIPqKM8K8NuP9woO,Muriendo De Envidia,El Madrileño,C. Tangana,2021-02-26,2021-05-25T02:36:59Z,182640,60,0.428,0.845,0.717,0.0023,0.0822,-6.773,0.359,93.997
5TYxZTjIPqKM8K8NuP9woO,Los Tontos,El Madrileño,C. Tangana,2021-02-26,2021-05-25T02:38:39Z,192786,64,0.365,0.798,0.715,2.08e-06,0.142,-5.712,0.187,105.995
1xU878Z1QtBldR7ru9owdU,Lisztomania - Classixx Version,Kitsuné: Lisztomania (Remixes),Phoenix,2009-06-15,2021-06-15T02:51:29Z,304413,39,0.064,0.693,0.734,0.00881,0.0507,-7.768,0.0641,108.0
1xU878Z1QtBldR7ru9owdU,The Diary of Alphabetical - Early Demos,everything is everything,Phoenix,2004-07-09,2021-06-15T03:05:39Z,614893,7,0.821,0.603,0.266,0.0651,0.566,-12.002,0.265,141.751
2ygluM9w0lmulZrMJ1pI0i,honey thighs,honey thighs,strongboi,2020-04-10,2021-06-22T20:52:09Z,284441,48,0.678,0.633,0.625,0.00216,0.0911,-8.871,0.0388,131.99
247AfC9pLuqwgpH8Mo96oA,Charlotte's Thong,Jassbusters,Connan Mockasin,2018-10-12,2021-06-23T21:04:53Z,536254,50,0.728,0.804,0.306,0.775,0.103,-15.984,0.0374,106.172
14H7ag1wpQOsPPQJOD6Dqr,Today,The Garden,Zero 7,2006-05-22,2021-07-08T14:07:37Z,245640,57,0.0616,0.576,0.673,0.00601,0.114,-11.383,0.0307,168.413
57GQLJX1O8guO5PVj46e6l,Pitou,La nuit est une panthère,Les Louanges,2018-09-21,2021-07-15T12:55:40Z,196514,40,0.0674,0.722,0.581,5.07e-05,0.114,-8.241,0.0515,97.024
6HGNvZKlT5TO7y4aJbDHql,Tangerine,Tangerine,Mosie,2018-03-14,2021-07-15T12:56:08Z,275000,36,0.357,0.714,0.586,1.34e-05,0.128,-8.795,0.483,102.935
5XE0fiZWGbq9TcSuWwJ1fA,letting go,just friends,potsu,2018-07-17,2021-07-15T12:56:16Z,198825,40,0.272,0.675,0.327,0.782,0.138,-13.501,0.0434,99.002
0QRgfCLzSR9GyCjXboWQTA,Sunny,Time After Time,Chris Montez,1966-01-01,2021-07-15T12:56:20Z,169000,48,0.513,0.595,0.853,0.0,0.313,-2.137,0.0479,129.294
7c5qu1gNlg8jWDzzmlp89O,Stumble,Juicy Fruit,Kraak & Smaak,2016-06-10,2021-07-18T01:43:37Z,270720,61,0.0917,0.665,0.549,0.557,0.0583,-11.388,0.0458,91.036
4mN0qcMxWX8oToqfDPM5yV,Tu Melodía,"Jose Jose, El Principe",José José,1976-02-10,2021-07-23T15:17:13Z,237800,38,0.681,0.432,0.6,2.42e-06,0.0853,-7.322,0.0366,174.656
5krZkab66mF2eexXFJv0A6,La Lune & Le Soleil,Sexy Planet,Bonnie Banane,2020-11-13,2021-08-02T15:15:40Z,192040,38,0.0643,0.735,0.691,0.000362,0.0733,-4.991,0.077,86.985
02zPEtdzUWnPToEVLRiQ7e,No Time to Lose (Finding Foundations:Vol.1),You + I,Madison McFerrin,2020-01-22,2021-08-02T15:19:04Z,162662,12,0.924,0.558,0.392,0.000949,0.632,-10.506,0.207,109.703
0UZq6vAHrwGgctvxTzzxYm,Horizon [2020 Remaster],TOKYO SKA TREASURES -BEST OF TOKYO SKA PARADISE ORCHESTRA,Tokyo Ska Paradise Orchestra,2020-04-10,2021-08-11T21:24:58Z,258019,27,0.518,0.607,0.764,0.718,0.113,-8.094,0.0307,139.942
6qgnBH6iDM91ipVXv28OMu,10% (feat. Kali Uchis),BUBBA,KAYTRANADA,2019-12-13,2021-08-15T04:01:34Z,186680,46,0.0267,0.794,0.757,0.000306,0.0621,-6.644,0.123,107.99
3tDix7cw0fgoa5idDGJ6Wo,La Canción Bootleg,La Canción Bootleg,Bruno Borlone,2020-04-07,2021-08-15T04:03:08Z,271946,3,0.0373,0.806,0.374,0.0,0.0426,-8.435,0.174,92.022
3tDix7cw0fgoa5idDGJ6Wo,Blanco Bootleg,Blanco Bootleg,Bruno Borlone,2020-10-16,2021-08-15T04:11:35Z,118413,2,0.189,0.815,0.717,1.23e-06,0.0971,-7.016,0.148,92.001
3tDix7cw0fgoa5idDGJ6Wo,Bzrp Bootleg,Bzrp Bootleg,Bruno Borlone,2021-01-29,2021-08-15T04:12:30Z,175480,0,0.184,0.833,0.71,1.39e-06,0.036,-8.077,0.128,93.044
0elXx8UZ9tsCV7SG7R8WcH,Cintas Con Vos,Yate,GULI,2019-01-18,2021-08-15T04:13:33Z,162410,26,0.28,0.899,0.339,6.22e-05,0.171,-9.37,0.0718,145.101
3E7NGbzUGlOjgYY8nvtijR,Fatal,Fatal,Paco Amoroso,2020-11-25,2021-08-15T04:14:06Z,153033,58,0.416,0.677,0.719,0.000949,0.142,-7.753,0.0335,131.924
7bu3H8JO7d0UbMoVzbo70s,Close To Me,The Head On The Door (Remastered),The Cure,1985-08-26,2021-08-15T04:19:03Z,203266,71,0.0745,0.724,0.523,0.703,0.0811,-11.139,0.116,185.075
2IMZYfNi21MGqxopj9fWx8,A Mí,A Mí,Rels B,2019-02-21,2021-08-17T14:12:10Z,209680,81,0.241,0.846,0.548,0.0713,0.0419,-6.397,0.256,94.925
4gHcu2JoaXJ0mV4aNPCd7N,Rolled Up,Music,Benny Sings,2021-04-09,2021-08-17T14:16:13Z,183480,61,0.729,0.792,0.461,0.326,0.118,-11.706,0.243,174.402
0elXx8UZ9tsCV7SG7R8WcH,Ansia,Yate,GULI,2019-01-18,2021-08-18T20:13:45Z,189389,14,0.0117,0.752,0.606,0.00469,0.265,-8.547,0.0461,126.774
2ygluM9w0lmulZrMJ1pI0i,honey thighs,honey thighs,strongboi,2020-04-10,2021-08-19T13:10:46Z,284441,0,0.678,0.633,0.625,0.00218,0.0911,-8.871,0.0382,131.995
4gHcu2JoaXJ0mV4aNPCd7N,Sunny Afternoon,Music,Benny Sings,2021-04-09,2021-08-19T20:36:51Z,171756,59,0.104,0.838,0.408,0.000593,0.0793,-11.721,0.0727,101.767
1b8kpp4DUwt1hWaxTiWQhD,Coração Vagabundo,Gal (Série Grandes Nomes Vol. 1),Gal Costa,1996-01-01,2021-08-20T19:49:13Z,143466,41,0.769,0.415,0.214,0.0987,0.139,-16.617,0.0584,85.927
2rBb2WwvpcIHNiofmw22vn,Chanson pour une emmerdeuse,Ainsi soit-il,Louis Chedid,1981-12-31,2021-08-20T22:43:59Z,195400,17,0.0556,0.774,0.434,0.103,0.211,-16.838,0.0384,124.251
2gaCpvhi31OZtozJKsr5gm,Pacific Telephone,Night Sketches,Papooz,2019-03-08,2021-08-23T21:22:02Z,184322,0,0.000222,0.647,0.77,0.051,0.256,-7.81,0.0266,106.025
7oEkUINVIj1Nr3Wnj8tzqr,Palco,Luar,Gilberto Gil,1981,2021-09-02T18:50:10Z,266173,55,0.489,0.734,0.787,0.0461,0.329,-7.358,0.0461,108.329
10AzTrYMPVVmpKoBP5bX9W,Los Viejos Vinagres,Llegando Los Monos,Sumo,1986-04-29,2021-09-03T18:24:22Z,197266,55,0.00819,0.77,0.718,1.85e-05,0.113,-8.455,0.116,124.588
1mFGfrveXbpolppPgO29Io,Coupe De Ville,Body EP,TCTS,2015-03-29,2021-09-17T18:00:58Z,197425,28,0.0246,0.913,0.696,0.00587,0.0552,-7.211,0.178,117.017
6uIst176jhzooPMetg2rtH,Things,Time,Louis Cole,2018-08-10,2021-09-20T13:36:49Z,288750,39,0.25,0.513,0.479,0.706,0.168,-10.799,0.0362,128.041
